Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-05-16,205.47999572753906,200.8300018310547,201.0800018310547,205.0399932861328,481600.0,192.3745574951172,ADS
2016-05-17,213.0,203.97000122070312,204.9600067138672,210.83999633789062,1130600.0,197.81629943847656,ADS
2016-05-18,214.6999969482422,208.64999389648438,210.83999633789062,212.6300048828125,893000.0,199.4957275390625,ADS
2016-05-19,211.52000427246094,205.2100067138672,211.02000427246094,205.44000244140625,886300.0,192.7498321533203,ADS
2016-05-20,207.2899932861328,205.24000549316406,206.6999969482422,206.41000366210938,538300.0,193.65992736816406,ADS
2016-05-23,207.07000732421875,203.63999938964844,205.5399932861328,205.27999877929688,427500.0,192.59974670410156,ADS
2016-05-24,209.9499969482422,206.0399932861328,206.17999267578125,209.67999267578125,311600.0,196.72796630859375,ADS
2016-05-25,213.7899932861328,210.10000610351562,210.10000610351562,212.83999633789062,530000.0,199.69276428222656,ADS
2016-05-26,214.1199951171875,210.22999572753906,212.66000366210938,212.0500030517578,422500.0,198.95155334472656,ADS
2016-05-27,216.86000061035156,211.5,211.97999572753906,215.05999755859375,418400.0,201.775634765625,ADS
2016-05-31,223.02999877929688,213.6199951171875,215.91000366210938,222.19000244140625,1102300.0,208.46522521972656,ADS
2016-06-01,223.7100067138672,218.9199981689453,222.19000244140625,222.6199951171875,594700.0,208.86866760253906,ADS
2016-06-02,224.82000732421875,221.02000427246094,222.4600067138672,224.49000549316406,704200.0,210.62315368652344,ADS
2016-06-03,224.38999938964844,221.0500030517578,223.47999572753906,223.60000610351562,536000.0,209.7881317138672,ADS
2016-06-06,227.33999633789062,221.38999938964844,223.61000061035156,226.4499969482422,370700.0,212.46205139160156,ADS
2016-06-07,226.75,223.75,226.60000610351562,225.61000061035156,378400.0,211.6739501953125,ADS
2016-06-08,227.0,222.52000427246094,225.72999572753906,223.7899932861328,482600.0,209.9663543701172,ADS
2016-06-09,224.24000549316406,222.0500030517578,223.4199981689453,222.61000061035156,436700.0,208.85928344726562,ADS
2016-06-10,221.3000030517578,214.86000061035156,220.72999572753906,215.60000610351562,666700.0,202.2822723388672,ADS
2016-06-13,218.14999389648438,212.82000732421875,215.2100067138672,212.92999267578125,601200.0,199.7771759033203,ADS
2016-06-14,211.0,203.22000122070312,210.49000549316406,208.97999572753906,1451400.0,196.0712127685547,ADS
2016-06-15,209.83999633789062,203.0,208.97999572753906,207.9499969482422,920800.0,195.10479736328125,ADS
2016-06-16,207.74000549316406,201.99000549316406,207.36000061035156,206.5500030517578,602000.0,193.7913055419922,ADS
2016-06-17,208.1300048828125,205.4499969482422,207.0399932861328,207.22000122070312,1237600.0,194.4198760986328,ADS
2016-06-20,210.4499969482422,200.3800048828125,210.02000427246094,200.8000030517578,1453700.0,188.396484375,ADS
2016-06-21,201.63999938964844,194.14999389648438,200.16000366210938,200.00999450683594,2060600.0,187.6552734375,ADS
2016-06-22,201.5800018310547,199.3300018310547,199.7100067138672,200.0,802800.0,187.64588928222656,ADS
2016-06-23,202.41000366210938,200.69000244140625,201.4600067138672,201.61000061035156,549000.0,189.1564483642578,ADS
2016-06-24,197.47000122070312,192.0,192.7100067138672,193.13999938964844,1111700.0,181.20965576171875,ADS
2016-06-27,193.22000122070312,185.02000427246094,191.61000061035156,186.39999389648438,1777300.0,174.885986328125,ADS
2016-06-28,189.75999450683594,186.57000732421875,187.9600067138672,187.4600067138672,1124100.0,175.88052368164062,ADS
2016-06-29,194.17999267578125,188.61000061035156,188.91000366210938,193.82000732421875,907800.0,181.84764099121094,ADS
2016-06-30,195.97000122070312,190.02000427246094,194.39999389648438,195.9199981689453,1078900.0,183.8179168701172,ADS
2016-07-01,197.11000061035156,194.27999877929688,196.00999450683594,195.8000030517578,690300.0,183.70535278320312,ADS
2016-07-05,194.19000244140625,192.16000366210938,193.75999450683594,193.67999267578125,835500.0,181.71629333496094,ADS
2016-07-06,197.11000061035156,191.58999633789062,192.6999969482422,195.61000061035156,1137200.0,183.5270538330078,ADS
2016-07-07,199.91000366210938,195.41000366210938,195.67999267578125,197.22999572753906,969000.0,185.0469970703125,ADS
2016-07-08,203.1300048828125,198.8300018310547,199.2899932861328,200.9600067138672,882600.0,188.5465850830078,ADS
2016-07-11,217.1999969482422,207.0500030517578,207.3000030517578,210.38999938964844,1485600.0,197.3940887451172,ADS
2016-07-12,215.57000732421875,211.97999572753906,212.63999938964844,213.1699981689453,671000.0,200.00238037109375,ADS
2016-07-13,214.69000244140625,208.7100067138672,214.24000549316406,209.42999267578125,701600.0,196.493408203125,ADS
2016-07-14,213.22999572753906,210.05999755859375,211.0399932861328,212.50999450683594,555900.0,199.3831329345703,ADS
2016-07-15,213.63999938964844,210.08999633789062,213.3000030517578,213.1699981689453,653700.0,200.00238037109375,ADS
2016-07-18,212.7100067138672,209.02999877929688,211.4499969482422,211.3000030517578,774100.0,198.2478790283203,ADS
2016-07-19,214.77000427246094,209.83999633789062,211.25,214.41000366210938,698400.0,201.165771484375,ADS
2016-07-20,215.47999572753906,210.52999877929688,215.0,215.02000427246094,1077000.0,201.7381134033203,ADS
2016-07-21,239.72000122070312,219.6999969482422,229.00999450683594,228.85000610351562,1838800.0,214.7138214111328,ADS
