Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-05-16,44.5099983215332,43.790000915527344,43.790000915527344,44.08000183105469,7837900.0,38.476741790771484,COP
2016-05-17,44.45000076293945,43.459999084472656,43.880001068115234,43.779998779296875,11746900.0,38.21486282348633,COP
2016-05-18,44.119998931884766,43.04999923706055,43.380001068115234,43.34000015258789,8155000.0,38.04806900024414,COP
2016-05-19,43.619998931884766,42.06999969482422,42.75,43.36000061035156,6284300.0,38.06562423706055,COP
2016-05-20,43.9900016784668,43.040000915527344,43.52000045776367,43.58000183105469,6397700.0,38.25876998901367,COP
2016-05-23,43.91999816894531,43.0,43.20000076293945,43.59000015258789,6753800.0,38.26753616333008,COP
2016-05-24,43.97999954223633,43.290000915527344,43.91999816894531,43.459999084472656,5989300.0,38.153411865234375,COP
2016-05-25,45.060001373291016,43.849998474121094,43.900001525878906,44.900001525878906,6456200.0,39.41758728027344,COP
2016-05-26,45.779998779296875,44.689998626708984,45.41999816894531,44.72999954223633,7813700.0,39.268341064453125,COP
2016-05-27,44.43000030517578,43.849998474121094,44.27000045776367,44.33000183105469,6068600.0,38.91719436645508,COP
2016-05-31,45.27000045776367,43.68000030517578,44.59000015258789,43.790000915527344,9511600.0,38.44312286376953,COP
2016-06-01,44.08000183105469,43.209999084472656,43.369998931884766,44.060001373291016,7262100.0,38.680152893066406,COP
2016-06-02,44.630001068115234,43.45000076293945,43.75,44.380001068115234,7016600.0,38.96107864379883,COP
2016-06-03,44.720001220703125,43.70000076293945,44.38999938964844,44.18000030517578,6086800.0,38.785499572753906,COP
2016-06-06,45.630001068115234,44.470001220703125,44.79999923706055,45.52000045776367,7813100.0,39.961875915527344,COP
2016-06-07,47.56999969482422,45.79999923706055,45.970001220703125,47.540000915527344,11227800.0,41.735233306884766,COP
2016-06-08,48.45000076293945,47.439998626708984,47.95000076293945,47.4900016784668,9641000.0,41.691341400146484,COP
2016-06-09,47.13999938964844,46.54999923706055,46.720001220703125,46.56999969482422,5425100.0,40.8836784362793,COP
2016-06-10,46.119998931884766,44.2599983215332,45.900001525878906,44.5099983215332,9008300.0,39.07521057128906,COP
2016-06-13,44.959999084472656,43.79999923706055,43.959999084472656,43.880001068115234,7394900.0,38.52213668823242,COP
2016-06-14,44.599998474121094,43.349998474121094,43.84000015258789,44.31999969482422,7324500.0,38.90839767456055,COP
2016-06-15,44.5099983215332,43.40999984741211,43.90999984741211,43.709999084472656,6898000.0,38.37288284301758,COP
2016-06-16,43.31999969482422,42.220001220703125,43.20000076293945,43.15999984741211,7010100.0,37.890052795410156,COP
2016-06-17,44.7400016784668,43.5099983215332,43.599998474121094,44.150001525878906,9672800.0,38.75916290283203,COP
2016-06-20,45.36000061035156,44.56999969482422,45.0,44.689998626708984,8374600.0,39.23322296142578,COP
2016-06-21,45.08000183105469,44.25,44.58000183105469,44.79999923706055,6783300.0,39.32979965209961,COP
2016-06-22,45.18000030517578,43.90999984741211,45.119998931884766,43.9900016784668,8649100.0,38.61869812011719,COP
2016-06-23,45.63999938964844,44.27000045776367,44.599998474121094,45.630001068115234,7714800.0,40.05845260620117,COP
2016-06-24,44.41999816894531,42.91999816894531,43.31999969482422,43.16999816894531,13630200.0,37.89881896972656,COP
2016-06-27,42.65999984741211,40.52000045776367,42.5099983215332,40.779998779296875,11940900.0,35.800655364990234,COP
2016-06-28,42.13999938964844,41.439998626708984,41.970001220703125,41.95000076293945,8996500.0,36.82778549194336,COP
2016-06-29,44.220001220703125,42.189998626708984,42.5,43.90999984741211,10234900.0,38.5484733581543,COP
2016-06-30,44.119998931884766,43.209999084472656,43.720001220703125,43.599998474121094,9342200.0,38.27631759643555,COP
2016-07-01,44.41999816894531,43.5,43.849998474121094,43.5099983215332,9611800.0,38.19731140136719,COP
2016-07-05,42.77000045776367,41.369998931884766,42.720001220703125,41.70000076293945,10189600.0,36.60831069946289,COP
2016-07-06,42.029998779296875,41.16999816894531,41.54999923706055,41.900001525878906,7023900.0,36.78389358520508,COP
2016-07-07,42.790000915527344,41.189998626708984,42.29999923706055,41.5099983215332,8827900.0,36.441505432128906,COP
2016-07-08,42.43000030517578,41.619998931884766,42.349998474121094,42.29999923706055,10801900.0,37.135047912597656,COP
2016-07-11,42.959999084472656,42.400001525878906,42.7400016784668,42.45000076293945,6345700.0,37.26673889160156,COP
2016-07-12,44.290000915527344,43.11000061035156,43.15999984741211,43.79999923706055,10303100.0,38.451904296875,COP
2016-07-13,44.04999923706055,42.11000061035156,43.79999923706055,42.869998931884766,9203700.0,37.63545227050781,COP
2016-07-14,43.52000045776367,42.68000030517578,43.5099983215332,43.02000045776367,6580800.0,37.76713562011719,COP
2016-07-15,43.4900016784668,42.68000030517578,43.27000045776367,42.939998626708984,5898400.0,37.696903228759766,COP
2016-07-18,42.939998626708984,42.209999084472656,42.72999954223633,42.709999084472656,5261500.0,37.494991302490234,COP
2016-07-19,42.650001525878906,41.70000076293945,42.45000076293945,41.90999984741211,7262300.0,36.792667388916016,COP
2016-07-20,42.33000183105469,41.279998779296875,41.720001220703125,42.029998779296875,6695900.0,36.89802169799805,COP
2016-07-21,42.209999084472656,40.880001068115234,41.79999923706055,41.040000915527344,8733800.0,36.244483947753906,COP
2016-07-22,41.290000915527344,40.619998931884766,41.11000061035156,40.7599983215332,7306100.0,35.9972038269043,COP
2016-07-25,40.66999816894531,39.810001373291016,40.43000030517578,40.2400016784668,7482400.0,35.537967681884766,COP
2016-07-26,40.86000061035156,39.95000076293945,40.04999923706055,40.790000915527344,5896000.0,36.02369689941406,COP
2016-07-27,41.439998626708984,40.0,40.939998626708984,40.06999969482422,10159400.0,35.3878288269043,COP
2016-07-28,40.77000045776367,39.66999816894531,40.25,40.2599983215332,11526700.0,35.555625915527344,COP
2016-07-29,40.90999984741211,39.66999816894531,39.77000045776367,40.81999969482422,8138900.0,36.05020523071289,COP
2016-08-01,40.41999816894531,39.41999816894531,40.40999984741211,39.61000061035156,9592300.0,34.98158645629883,COP
2016-08-02,40.04999923706055,38.79999923706055,39.810001373291016,39.790000915527344,7145800.0,35.14054870605469,COP
2016-08-03,40.34000015258789,39.5,39.81999969482422,40.310001373291016,8586700.0,35.599796295166016,COP
2016-08-04,40.459999084472656,39.65999984741211,40.16999816894531,40.099998474121094,6914900.0,35.41432571411133,COP
2016-08-05,40.63999938964844,39.91999816894531,40.290000915527344,40.599998474121094,8736100.0,35.855899810791016,COP
2016-08-08,41.79999923706055,40.90999984741211,40.97999954223633,41.560001373291016,9679500.0,36.70372772216797,COP
2016-08-09,41.93000030517578,41.040000915527344,41.7400016784668,41.2400016784668,7076600.0,36.42111587524414,COP
2016-08-10,41.540000915527344,40.5,41.45000076293945,40.599998474121094,6375500.0,35.855899810791016,COP
2016-08-11,41.709999084472656,40.31999969482422,40.790000915527344,41.38999938964844,8784800.0,36.553585052490234,COP
2016-08-12,41.650001525878906,41.18000030517578,41.54999923706055,41.369998931884766,4948800.0,36.53591537475586,COP
2016-08-15,42.2400016784668,41.56999969482422,41.65999984741211,42.18000030517578,5896200.0,37.251277923583984,COP
2016-08-16,43.060001373291016,41.7599983215332,42.18000030517578,42.86000061035156,10973800.0,37.85182571411133,COP
2016-08-17,43.25,42.400001525878906,42.689998626708984,43.20000076293945,8857700.0,38.15209197998047,COP
2016-08-18,43.689998626708984,43.13999938964844,43.34000015258789,43.59000015258789,6991500.0,38.49652099609375,COP
2016-08-19,43.47999954223633,43.02000045776367,43.279998779296875,43.31999969482422,6190100.0,38.25807189941406,COP
2016-08-22,42.93000030517578,42.310001373291016,42.7400016784668,42.630001068115234,6179600.0,37.6486930847168,COP
2016-08-23,43.33000183105469,42.459999084472656,42.599998474121094,43.220001220703125,6179700.0,38.16975402832031,COP
2016-08-24,43.369998931884766,42.849998474121094,42.959999084472656,42.959999084472656,5511400.0,37.94013595581055,COP
2016-08-25,43.029998779296875,42.41999816894531,42.900001525878906,42.779998779296875,4504900.0,37.78116226196289,COP
2016-08-26,43.290000915527344,42.13999938964844,42.900001525878906,42.29999923706055,5654600.0,37.35725784301758,COP
2016-08-29,42.470001220703125,42.02000045776367,42.18000030517578,42.349998474121094,4461000.0,37.40141677856445,COP
2016-08-30,42.869998931884766,42.099998474121094,42.59000015258789,42.22999954223633,5425200.0,37.295440673828125,COP
2016-08-31,42.130001068115234,40.77000045776367,42.060001373291016,41.04999923706055,8770600.0,36.25332260131836,COP
