Company,X,y
A,0.8129506711732386,1.0187726953786151
AAL,0.9205358680899586,1.095956077660809
AAP,0.8926277565460563,1.0383084317507543
AAPL,0.8935005928682334,1.0287923468233118
ABBV,0.9348763210184007,1.0403417077979695
ABC,0.9526622528324818,1.0781661778250506
ABT,0.8716488289718143,0.9673241042312447
ACN,0.8360177415138019,0.9593160116908582
ADBE,0.9035926916332392,1.0319198738322894
ADI,0.8789988833754588,1.0611743649855363
ADM,0.8708871538120208,0.9560894781947106
ADP,0.8695667632688265,0.933167591626051
ADS,0.8360526072322562,1.062685623590776
ADSK,0.8842849533023467,1.0734345957490479
AEE,1.0181573681472584,0.662479406183917
AEP,1.0169846928487953,0.6047561811554424
AES,0.9073087870507509,0.8587348157360989
AET,0.946614065219808,1.0674606724695246
AFL,0.8390251446369198,0.9737704842867179
AGN,0.9666384818654039,1.0915078745466267
AIG,0.8113981678406167,1.026405752213016
AIV,0.9832806157596433,0.8881050839603577
AIZ,0.8879826209799093,1.0077721280086647
AJG,0.8512568680827464,0.9719155230058366
AKAM,0.8496107511490641,1.0574623872016156
ALB,0.9145571090061517,1.0615314720780145
ALGN,0.9977443393064305,1.1004557272161373
ALK,0.9255574512262551,1.0757639371595331
ALL,0.8710003004410621,0.9344797685988597
ALLE,0.8726842780208571,1.0408345328371422
ALXN,0.9297463070887436,1.0909470290144545
AMAT,0.935399532046572,1.0930296473359402
AMD,1.036483663079845,1.1578844035629998
AME,0.7283257507528273,0.9747528399490432
AMG,0.7691356917824469,1.0302121672253832
AMGN,0.8977529928146859,1.010721928580732
AMP,0.746757246142094,1.0452004947509363
AMT,0.979153323254231,0.9292048200149866
AMZN,0.9337637895413844,1.044972001890805
ANDV,0.9077611809250676,1.0743654361760673
ANSS,0.871400580995037,1.0323440057302018
ANTM,0.9344215369334128,1.0605444978923912
AON,0.8645284427200344,0.9461439580195873
AOS,0.7977133768144944,1.0155866615758744
APA,0.8385408121650989,1.0991921483129787
APC,0.8241597328479903,1.0731515846497237
APD,0.7963984896040132,0.979727857681988
APH,0.805259656261871,0.952897208324943
APTV,1.055624402114578,1.168237546811685
ARE,0.9636427904599282,0.8883632269816061
ARNC,0.8627390821395965,1.0782333738304672
ATVI,0.9780063300599809,1.052774282659586
AVB,1.003942234123706,0.8993439740924153
AVGO,0.9238373724527085,1.0871135224927826
AVY,0.8401021103715428,0.9573656713540185
AWK,1.015408300112165,0.6877130683613901
AXP,0.7979872698618,0.9977282970343004
AYI,0.8583649463992148,1.0618237830492014
AZO,0.8904570438116098,0.9967780450699028
BA,0.8753190093420752,1.0251065915837623
BAC,0.806690770430603,1.1201097747261681
BAX,0.9316469735057195,1.009740450387711
BBT,0.8200763426922255,1.0738246112988188
BBY,0.8994559653093632,1.0817067295884752
BDX,0.9258404412924864,0.9732486563768409
BEN,0.7326188648313805,0.9692624548935962
BF.B,0.9411365326591425,0.8636414293516236
BHF,1.081390517596574,1.1745319009264477
BHGE,1.0715709471483759,1.1869352949150098
BIIB,0.9246942225822087,1.0874208571028803
BK,0.7939212042268539,1.0581949421169108
BLK,0.7488222370858598,0.9645021472824504
BLL,0.8811004417850841,0.9457024189279463
BMY,0.9236112161021335,1.026109496656303
BRK.B,0.7632187875090992,0.9116605674357244
BSX,0.941247479313259,1.0402030556487885
BWA,0.7865979751746779,1.0516991512615308
BXP,0.937006471147876,0.8958536416117461
C,0.7831372586487619,1.0648532255569394
CA,0.8629907784202768,1.0153769655831768
CAG,0.9389785022377997,0.816768043233015
CAH,0.8944082319622839,1.033949890492139
CAT,0.7730784402900176,1.0515899566012645
CB,0.8712934300476464,0.925357071878747
CBG,0.8084869650550718,0.999100785364831
CBOE,1.0375311058773897,1.0981712170773539
CBS,0.8409489413487984,1.038267415794293
CCI,0.9897707799684987,0.931026492725789
CCL,0.8844318143415306,1.0252064344767071
CDNS,0.9416744118597148,1.0516033661146478
CELG,0.9027046813225271,1.064094316710075
CERN,0.88941738157672,1.030368881170092
CF,0.911419695111777,1.1341425631266377
CFG,0.9295855638107244,1.164236193377382
CHD,1.0117893789230288,0.9657778954087909
CHK,0.8892865862993369,1.1050144308550778
CHRW,0.8908893858694408,1.0066910411425665
CHTR,0.9836284737546518,1.0705527024642223
CI,0.9632354494847282,1.08908893125895
CINF,0.8757439298966299,0.923427528242551
CL,0.9219713634046082,0.7688085206139785
CLX,0.9910898473049419,0.7824073823458974
CMA,0.8385609433137388,1.1209605707267212
CMCSA,0.8867482952403289,1.0120272214787573
CME,0.9256563212221266,1.0662230546079554
CMG,0.9618922798059972,1.0814864202301295
CMI,0.7622316830464541,1.0322704306657866
CMS,1.022531416745052,0.6159235348767069
CNC,0.9597723572218229,1.0905850096501606
CNP,0.9264006952117929,0.7441913700616603
COF,0.7964059374248447,1.0710326743605922
COG,0.9077172216507882,1.0878698418505
COL,0.8510740914164181,0.9906444675664386
COO,0.9562864805404865,1.0538517908615757
COP,0.7914047675537433,1.049130925080191
COST,0.9069955939947763,0.9019105850005548
COTY,0.9900995335834054,1.0618881772750217
CPB,0.9672723366097346,0.7879718419169374
CRM,0.897572859772819,1.069784194294355
CSCO,0.814975575947322,0.9855421094456605
CSRA,1.0328367583054023,1.1646881953283434
CSX,0.8302472652324286,1.029336924154
CTAS,0.8642503230170421,0.9591557638107533
CTL,0.9341503273313861,0.9853827420304615
CTSH,0.8582672996469598,1.0100752275192322
CTXS,0.8796546394553293,1.0396526741952263
CVS,0.9032611888916525,0.9411592696122972
CVX,0.7828537972572506,0.9817974788663952
