Company,X,y
A,-2.6978344917297363,11.29843521118164
AAL,1.5134689807891846,8.949982643127441
AAP,3.186770439147949,8.273000717163086
AAPL,-2.4689481258392334,7.348053932189941
ABBV,-3.400845527648926,11.996665000915527
ABC,-3.7654480934143066,11.705159187316895
ABT,-3.1377742290496826,11.44137954711914
ACN,-0.8697606921195984,7.528895854949951
ADBE,-1.9190319776535034,7.243016242980957
ADI,-2.493685722351074,7.965735912322998
ADM,0.4636828303337097,7.822844505310059
ADP,-0.5046645402908325,7.184572219848633
ADS,0.7259023785591125,8.945135116577148
ADSK,-1.9361331462860107,7.352408409118652
AEE,19.06912612915039,6.077212333679199
AEP,19.090126037597656,6.201635360717773
AES,18.729223251342773,6.0825581550598145
AET,-4.218371391296387,11.197393417358398
AFL,-0.009039088152348995,8.866567611694336
AGN,-3.588312864303589,12.138467788696289
AIG,0.09209748357534409,9.052376747131348
AIV,0.1330913007259369,-3.830195903778076
AIZ,-0.028148598968982697,8.891079902648926
AJG,-0.5426251292228699,8.969512939453125
AKAM,-1.2953829765319824,7.4348602294921875
ALB,1.8418693542480469,6.330139636993408
ALGN,-2.738346815109253,10.466699600219727
ALK,1.535947561264038,8.936206817626953
ALL,-0.4361359775066376,9.034089088439941
ALLE,1.6208438873291016,7.498161792755127
ALXN,-3.403024435043335,12.416057586669922
AMAT,-2.5819337368011475,7.755454063415527
AMD,-2.621429920196533,7.776595592498779
AME,0.9373483657836914,6.579110622406006
AMG,0.21240638196468353,8.03722095489502
AMGN,-3.3604581356048584,12.142732620239258
AMP,0.42215004563331604,8.42959213256836
AMT,0.7272879481315613,-3.568093776702881
AMZN,-2.272993803024292,6.949474334716797
ANDV,4.206597328186035,5.00477409362793
ANSS,-1.7231264114379883,7.208749294281006
ANTM,-4.1485514640808105,11.246137619018555
AON,-0.5783901214599609,8.88925552368164
AOS,1.6453638076782227,7.4015326499938965
APA,5.129396438598633,4.412911415100098
APC,5.258920669555664,4.368765830993652
APD,1.8134453296661377,6.45299768447876
APH,0.05889248847961426,7.026882648468018
APTV,-0.37991389632225037,6.738255500793457
ARE,0.3714165687561035,-3.873802900314331
ARNC,1.8467823266983032,5.723988056182861
ATVI,-2.3579251766204834,7.101191520690918
AVB,0.0328059196472168,-3.962916374206543
AVGO,-2.612359046936035,7.805039405822754
AVY,1.3651371002197266,7.016543388366699
AWK,19.21830940246582,6.2018914222717285
AXP,0.806330680847168,9.07960319519043
AYI,1.6639823913574219,7.549165725708008
AZO,3.1890671253204346,8.328601837158203
BA,0.055461615324020386,6.575939178466797
BAC,0.6970347762107849,9.618041038513184
BAX,-3.009012222290039,11.393584251403809
BBT,0.6052266359329224,10.026873588562012
BBY,3.852924108505249,8.511611938476562
BDX,-3.1319308280944824,11.434468269348145
BEN,0.5015485882759094,7.9683756828308105
BF.B,5.581300258636475,11.288717269897461
BHF,0.1682766079902649,7.330341339111328
BHGE,-0.4149102568626404,6.492935657501221
BIIB,-3.4658026695251465,12.400983810424805
BK,0.3482915461063385,9.604281425476074
BLK,0.15319792926311493,8.06160831451416
BLL,1.4389393329620361,6.884214401245117
BMY,-3.3944783210754395,12.054816246032715
BRK.B,-0.29780808091163635,8.32676887512207
BSX,-2.8703463077545166,11.190062522888184
BWA,0.7763106226921082,8.330120086669922
BXP,0.37284615635871887,-3.9397101402282715
C,0.6500106453895569,9.392350196838379
CA,-1.3882580995559692,7.626747131347656
CAG,5.929080963134766,11.51578140258789
CAH,-3.653496503829956,11.691448211669922
CAT,1.3736011981964111,5.995481491088867
CB,-0.4718243181705475,9.092240333557129
CBG,0.44743818044662476,8.126850128173828
CBOE,-0.17845651507377625,9.550505638122559
CBS,-0.7298721671104431,5.512590408325195
CCI,0.7727493643760681,-3.578984022140503
CCL,1.3013626337051392,8.35605239868164
CDNS,-2.0611088275909424,7.538090229034424
CELG,-3.410656690597534,12.344098091125488
CERN,-2.853749990463257,11.627985000610352
CF,1.8641098737716675,5.93009614944458
CFG,0.705672562122345,10.227875709533691
CHD,5.492984294891357,11.294182777404785
CHK,5.129822731018066,4.437021732330322
CHRW,0.8944576978683472,5.527793884277344
CHTR,-0.8948071599006653,5.747164726257324
CI,-4.221163272857666,11.211172103881836
CINF,-0.4135669767856598,8.98692512512207
CL,5.609558582305908,11.063075065612793
CLX,5.660374641418457,11.180785179138184
CMA,0.730588972568512,10.124671936035156
CMCSA,-0.9673839211463928,5.765725612640381
CME,-0.0014938439708203077,9.676979064941406
CMG,2.8912601470947266,8.491056442260742
CMI,1.1952893733978271,6.191521167755127
CMS,19.02779197692871,6.104276180267334
CNC,-4.111203193664551,11.246478080749512
CNP,18.829486846923828,5.906011581420898
COF,0.9313279986381531,9.634781837463379
COG,5.3305206298828125,4.073761463165283
COL,0.48000872135162354,6.600476264953613
COO,-2.8090832233428955,11.14007568359375
COP,5.097962856292725,4.621400833129883
COST,3.3829076290130615,8.925921440124512
COTY,5.2263264656066895,11.415839195251465
CPB,5.8297953605651855,11.497363090515137
CRM,-1.7837207317352295,7.177648544311523
CSCO,-1.6283231973648071,7.984236240386963
CSRA,1.571366548538208,7.702055931091309
CSX,1.0152729749679565,5.574363708496094
CTAS,-0.30026760697364807,7.135142803192139
CTL,5.147994041442871,10.97150993347168
CTSH,-1.1053091287612915,7.34397554397583
CTXS,-1.6102917194366455,7.355771064758301
CVS,3.173041582107544,9.170572280883789
CVX,4.847501277923584,4.766016006469727
CXO,5.18728494644165,4.293278694152832
D,19.006000518798828,5.917580604553223
DAL,1.512401819229126,8.944121360778809
